Alpha,Cl,Cd,Cm
-180,-1.2770712390717058,0.020199009876724155,0.0
-179,-1.2600832336931886,0.020696951771623874,0.0
-178,-1.24233796828889,0.022190170790826195,0.0
-177,-1.2238570627312582,0.024676847676968903,0.0
-176,-1.204663033156949,0.028153952797309582,0.0
-175,-1.184779264534386,0.032617249834865886,0.0
-174,-1.1642299821727746,0.038061300949715986,0.0
-173,-1.1430402222072997,0.044479473404167955,0.0
-172,-1.1212358010964465,0.05186394764372986,0.0
-171,-1.0988432841686235,0.060205726824032045,0.0
-170,-1.0758899532564068,0.06949464777209548,0.0
-169,-1.0524037734578215,0.07971939336859402,0.0
-168,-1.028413359065185,0.09086750633601913,0.0
-167,-1.0039479387029928,0.10292540441595568,0.0
-166,-0.9790373197173492,0.11587839691696954,0.0
-165,-0.9537118518602996,0.12971070261295436,0.0
-164,-0.9280023903133405,0.14440546897012227,0.0
-163,-0.9019402580951265,0.15994479267922265,0.0
-162,-0.8755572078992017,0.17630974146796563,0.0
-161,-0.8488853834082335,0.1934803771670785,0.0
-160,-0.8219572801318836,0.21143578000189642,0.0
-159,-0.7948057058160388,0.23015407407988195,0.0
-158,-0.7674637404716225,0.2496124540430343,0.0
-157,-0.7399646960717013,0.26978721285270096,0.0
-156,-0.7123420759659718,0.2906537706729567,0.0
-155,-0.6846295340620959,0.31218670481734345,0.0
-154,-0.6568608338235932,0.3343597807225009,0.0
-153,-0.6290698071342629,0.3571459839109397,0.0
-152,-0.6012903130792481,0.3805175529040193,0.0
-151,-0.5735561966929503,0.40444601304503686,0.0
-150,-0.5459012477240746,0.428902211191206,0.0
-149,-0.5183591594680198,0.45385635123227563,0.0
-148,-0.49096348771679343,0.4792780303924948,0.0
-147,-0.463747609876444,0.5051362762717178,0.0
-146,-0.43674468430183583,0.5313995845804966,0.0
-145,-0.4099876098983002,0.5580359575232102,0.0
-144,-0.3835089860393848,0.5850129427824478,0.0
-143,-0.3573410728495444,0.6122976730571548,0.0
-142,-0.33151575190014104,0.6398569061063841,0.0
-141,-0.3060644873666671,0.6676570652498378,0.0
-140,-0.28101828769448883,0.6956642802758877,0.0
-139,-0.25640766781983687,0.7238444287072032,0.0
-138,-0.23226261199205162,0.7521631773737418,0.0
-137,-0.20861253724239973,0.7805860242424211,0.0
-136,-0.18548625754394826,0.809078340452535,0.0
-135,-0.16291194870617923,0.8376054125056882,0.0
-134,-0.14091711404710644,0.8661324845588405,0.0
-133,-0.11952855088471656,0.8946248007689556,0.0
-132,-0.09877231788856852,0.9230476476376345,0.0
-131,-0.07867370333131432,0.9513663963041731,0.0
-130,-0.059257194278838785,0.9795465447354887,0.0
-129,-0.040546446756537485,1.0075537597615385,0.0
-128,-0.02256425692809747,1.0353539189049923,0.0
-127,-0.005332533321880295,1.0629131519542208,0.0
-126,0.011127729861243704,1.0901978822289287,0.0
-125,0.02679647832609433,1.1171748674881652,0.0
-124,0.04165462211625379,1.1438112404308798,0.0
-123,0.05568405887223424,1.1700745487396587,0.0
-122,0.06886769588641854,1.1959327946188816,0.0
-121,0.08118947092788782,1.221354473779101,0.0
-120,0.09263437181177875,1.24630861382017,0.0
-119,0.1031884546893154,1.2707648119663395,0.0
-118,0.11283886103624353,1.2946932721073563,0.0
-117,0.121573833318961,1.3180648411004365,0.0
-116,0.12938272931926006,1.3408510442888748,0.0
-115,0.136256035100233,1.363024120194033,0.0
-114,0.14218537659753697,1.3845570543384194,0.0
-113,0.14716352982190273,1.405423612158675,0.0
-112,0.15118442966045206,1.4255983709683422,0.0
-111,0.15424317726610387,1.445056750931494,0.0
-110,0.15633604602606452,1.46377504500948,0.0
-109,0.15746048610213173,1.4817304478442974,0.0
-108,0.15761512753727974,1.4989010835434107,0.0
-107,0.1567997819247402,1.5152660323321534,0.0
-106,0.15501544263754785,1.5308053560412538,0.0
-105,0.15226428361826766,1.5455001223984222,0.0
-104,0.148549656730381,1.5593324280944065,0.0
-103,0.14387608767455648,1.5722854205954204,0.0
-102,0.13824927047478042,1.584343318675357,0.0
-101,0.13167606054106598,1.5954914316427822,0.0
-100,0.12416446631719207,1.6057161772392805,0.0
-99,0.11572363952364806,1.6150050981873438,0.0
-98,0.1063638640076722,1.6233468773676465,0.0
-97,0.09609654321396782,1.6307313516072082,0.0
-96,0.08493418629136268,1.63714952406166,0.0
-95,0.0728903928523374,1.64259357517651,0.0
-94,0.059979836403993424,1.6470568722140664,0.0
-93,0.046218246470644264,1.6505339773344068,0.0
-92,0.0316223894298133,1.6530206542205501,0.0
-91,0.016210048084985364,1.6545138732397526,0.0
-90,-5.824710060802743e-17,1.6550118151346518,0.0
-89,-0.016988005378517898,1.6545138732397526,0.0
-88,-0.03473327078281607,1.6530206542205501,0.0
-87,-0.053214176340448005,1.6505339773344068,0.0
-86,-0.07240820591475679,1.6470568722140664,0.0
-85,-0.09229197453732017,1.64259357517651,0.0
-84,-0.1128412568989311,1.63714952406166,0.0
-83,-0.13403101686440622,1.630731351607208,0.0
-82,-0.15583543797525992,1.6233468773676465,0.0
-81,-0.17822795490308224,1.6150050981873438,0.0
-80,-0.2011812858152994,1.6057161772392805,0.0
-79,-0.2246674656138845,1.5954914316427822,0.0
-78,-0.24865788000652156,1.5843433186753568,0.0
-77,-0.2731233003687129,1.5722854205954204,0.0
-76,-0.2980339193543569,1.5593324280944065,0.0
-75,-0.32335938721140606,1.5455001223984222,0.0
-74,-0.3490688487583657,1.5308053560412538,0.0
-73,-0.3751309809765799,1.515266032332153,0.0
-72,-0.4015140311725043,1.4989010835434102,0.0
-71,-0.4281858556634727,1.4817304478442972,0.0
-70,-0.4551139589398224,1.4637750450094795,0.0
-69,-0.48226553325566746,1.445056750931494,0.0
-68,-0.5096074986000831,1.4255983709683422,0.0
-67,-0.5371065430000048,1.4054236121586752,0.0
-66,-0.564729163105734,1.3845570543384194,0.0
-65,-0.5924417050096102,1.3630241201940325,0.0
-64,-0.6202104052481132,1.340851044288875,0.0
-63,-0.6480014319374431,1.318064841100436,0.0
-62,-0.6757809259924583,1.2946932721073563,0.0
-61,-0.7035150423787557,1.2707648119663393,0.0
-60,-0.7311699913476319,1.2463086138201698,0.0
-59,-0.758712079603686,1.221354473779101,0.0
-58,-0.7861077513549125,1.1959327946188814,0.0
-57,-0.8133236291952619,1.1700745487396589,0.0
-56,-0.8403265547698701,1.1438112404308798,0.0
-55,-0.8670836291734065,1.1171748674881654,0.0
-54,-0.8935622530323212,1.0901978822289287,0.0
-53,-0.9197301662221622,1.062913151954221,0.0
-52,-0.9455554871715649,1.0353539189049923,0.0
-51,-0.9710067517050393,1.007553759761538,0.0
-50,-0.9960529513772169,0.9795465447354887,0.0
-49,-1.0206635712518692,0.9513663963041727,0.0
-48,-1.0448086270796542,0.9230476476376345,0.0
-47,-1.0684587018293061,0.8946248007689552,0.0
-46,-1.0915849815277578,0.8661324845588405,0.0
-45,-1.114159290365527,0.8376054125056879,0.0
-44,-1.1361541250246,0.8090783404525353,0.0
-43,-1.1575426881869895,0.7805860242424207,0.0
-42,-1.1782989211831378,0.7521631773737416,0.0
-41,-1.1983975357403918,0.7238444287072032,0.0
-40,-1.2178140447928674,0.6956642802758871,0.0
-39,-1.2365247923151685,0.6676570652498378,0.0
-38,-1.2545069821436086,0.6398569061063839,0.0
-37,-1.271738705749826,0.612297673057155,0.0
-36,-1.2881989689329498,0.5850129427824474,0.0
-35,-1.3038677173978004,0.5580359575232104,0.0
-34,-1.3187258611879593,0.5313995845804966,0.0
-33,-1.3327552979439403,0.5051362762717173,0.0
-32,-1.3459389349581246,0.4792780303924948,0.0
-31,-1.358260709999594,0.4538563512322752,0.0
-30,-1.3697056108834849,0.428902211191206,-0.0
-29,-1.3802596937610214,0.40444601304503663,-0.00028038194444444394
-28,-1.38991010010795,0.38051755290401945,-0.0011215277777777788
