Alpha,Cl,Cd,Cm
-180.0,0.0,0.009762,
-179.0,0.0292,0.009762,
-178.0,0.0583,0.009762,
-177.0,0.0875,0.009999559168849,
-176.0,0.1167,0.010234538172419,
-175.0,0.1459,0.010002203679328,
-174.0,0.175,0.009977599982113,
-173.0,0.2042,0.012951117490257,
-172.0,0.2334,0.017023058957741,
-171.0,0.2625,0.026363621188899,
-170.0,0.2917,0.03268845039041,
-169.0,0.3209,0.039650491460113,
-168.0,0.3501,0.047241264771779,
-167.0,0.3792,0.055451524925375,
-166.0,0.4084,0.064271272010305,
-165.0,0.4376,0.073689763787842,
-164.0,0.4667,0.083695528777894,
-163.0,0.4959,0.094276380234175,
-162.0,0.5251,0.105419430990732,
-161.0,0.5543,0.117111109161766,
-160.0,0.5464,0.129337174675604,
-159.0,0.5359,0.142082736622678,
-158.0,0.5268,0.155332271396388,
-157.0,0.5188,0.169069641604725,
-156.0,0.5118,0.183278115729647,
-155.0,0.5055,0.197940388510216,
-154.0,0.4999,0.213038602024701,
-153.0,0.4948,0.228554367445938,
-152.0,0.4902,0.244468787443445,
-151.0,0.4859,0.260762479205012,
-150.0,0.4819,0.277415598049702,
-149.0,0.4781,0.294407861603509,
-148.0,0.4744,0.311718574508205,
-147.0,0.4709,0.329326653633288,
-146.0,0.4675,0.347210653760297,
-145.0,0.464,0.365348793708227,
-144.0,0.4606,0.383718982868187,
-143.0,0.4571,0.40229884811499,
-142.0,0.4535,0.421065761062889,
-141.0,0.4499,0.439996865632244,
-140.0,0.4461,0.459069105893544,
-139.0,0.4421,0.478259254154851,
-138.0,0.4381,0.497543939258454,
-137.0,0.4338,0.516899675052264,
-136.0,0.4293,0.536302889001242,
-135.0,0.4247,0.555729950904032,
-134.0,0.4198,0.575157201679783,
-133.0,0.4147,0.594560982190112,
-132.0,0.4094,0.613917662061082,
-131.0,0.4039,0.633203668470081,
-130.0,0.3981,0.652395514862536,
-129.0,0.392,0.671469829563469,
-128.0,0.3857,0.690403384249048,
-127.0,0.3792,0.709173122243431,
-126.0,0.3724,0.727756186606444,
-125.0,0.3653,0.746129947977857,
-124.0,0.358,0.764272032144354,
-123.0,0.3504,0.782160347295596,
-122.0,0.3426,0.799773110936178,
-121.0,0.3345,0.817088876420693,
-120.0,0.3262,0.834086559079573,
-119.0,0.3176,0.850745461903877,
-118.0,0.3088,0.867045300757745,
-117.0,0.2998,0.882966229087775,
-116.0,0.2905,0.898488862099256,
-115.0,0.281,0.913594300369772,
-114.0,0.2713,0.928264152871427,
-113.0,0.2614,0.942480559373634,
-112.0,0.2513,0.956226212199177,
-111.0,0.241,0.969484377307048,
-110.0,0.2306,0.982238914676354,
-109.0,0.2199,0.994474297966495,
-108.0,0.2091,1.006175633429619,
-107.0,0.1982,1.017328678052346,
-106.0,0.187,1.02791985690465,
-105.0,0.1758,1.037936279674754,
-104.0,0.1645,1.047365756369908,
-103.0,0.153,1.056196812163906,
-102.0,0.1415,1.064418701373281,
-101.0,0.1298,1.072021420545115,
-100.0,0.1181,1.078995720640546,
-99.0,0.1063,1.085333118299131,
-98.0,0.0945,1.091025906170317,
-97.0,0.0827,1.096067162299462,
-96.0,0.0708,1.100450758556961,
-95.0,0.0589,1.1041713681002,
-94.0,0.0471,1.107224471859264,
-93.0,0.0352,1.109606364038486,
-92.0,0.0234,1.11131415662714,
-91.0,0.0117,1.11234578291379,
-90.0,0.0,1.1127,
-89.0,-0.0117,1.11234578291379,
-88.0,-0.0234,1.11131415662714,
-87.0,-0.0352,1.109606364038486,
-86.0,-0.0471,1.107224471859264,
-85.0,-0.0589,1.1041713681002,
-84.0,-0.0708,1.100450758556961,
-83.0,-0.0827,1.096067162299462,
-82.0,-0.0945,1.091025906170317,
-81.0,-0.1063,1.085333118299131,
-80.0,-0.1181,1.078995720640546,
-79.0,-0.1298,1.072021420545115,
-78.0,-0.1415,1.064418701373281,
-77.0,-0.153,1.056196812163906,
-76.0,-0.1645,1.047365756369908,
-75.0,-0.1758,1.037936279674755,
-74.0,-0.187,1.02791985690465,
-73.0,-0.1982,1.017328678052346,
-72.0,-0.2091,1.006175633429619,
-71.0,-0.2199,0.994474297966495,
-70.0,-0.2306,0.982238914676354,
-69.0,-0.241,0.969484377307048,
-68.0,-0.2513,0.956226212199178,
-67.0,-0.2614,0.942480559373634,
-66.0,-0.2713,0.928264152871427,
-65.0,-0.281,0.913594300369772,
-64.0,-0.2905,0.898488862099256,
-63.0,-0.2998,0.882966229087775,
-62.0,-0.3088,0.867045300757745,
-61.0,-0.3176,0.850745461903877,
-60.0,-0.3262,0.834086559079572,
-59.0,-0.3345,0.817088876420693,
-58.0,-0.3426,0.799773110936178,
-57.0,-0.3504,0.782160347295596,
-56.0,-0.358,0.764272032144354,
-55.0,-0.3653,0.746129947977857,
-54.0,-0.3724,0.727756186606444,
-53.0,-0.3792,0.709173122243432,
-52.0,-0.3857,0.690403384249048,
-51.0,-0.392,0.671469829563469,
-50.0,-0.3981,0.652395514862536,
-49.0,-0.4039,0.633203668470081,
-48.0,-0.4094,0.613917662061083,
-47.0,-0.4147,0.594560982190112,
-46.0,-0.4198,0.575157201679783,
-45.0,-0.4247,0.555729950904032,
-44.0,-0.4293,0.536302889001242,
-43.0,-0.4338,0.516899675052264,
-42.0,-0.4381,0.497543939258454,
-41.0,-0.4421,0.478259254154851,
-40.0,-0.4461,0.459069105893544,
-39.0,-0.4499,0.439996865632244,
-38.0,-0.4535,0.421065761062889,
-37.0,-0.4571,0.40229884811499,
-36.0,-0.4606,0.383718982868187,
-35.0,-0.464,0.365348793708228,
-34.0,-0.4675,0.347210653760297,
-33.0,-0.4709,0.329326653633288,
-32.0,-0.4744,0.311718574508205,
-31.0,-0.4781,0.294407861603509,
-30.0,-0.4819,0.277415598049702,
-29.0,-0.4859,0.260762479205012,
