Alpha,Cl,Cd,Cm
-180.0,0.0,0.0066,
-179.0,0.574177313889698,0.0082,
-178.0,0.304334988840831,0.0098,
-177.0,0.222021189306655,0.00925,
-176.0,0.186554247961024,0.0087,
-175.0,0.169786616402035,0.010972727272727,
-174.0,0.162326493000831,0.013245454545455,
-173.0,0.160140927214052,0.01566,
-172.0,0.161206608359969,0.01811,
-171.0,0.164393473062147,0.020326315789474,
-170.0,0.16901815818503,0.022484210526316,
-169.0,0.174641033835177,0.025645454545455,
-168.0,0.180964727939352,0.034518181818182,
-167.0,0.187779492968542,0.04635,
-166.0,0.1949319936121,0.062818181818182,
-165.0,0.202306585500407,0.077222222222222,
-164.0,0.20981362001588,0.091445454545455,
-163.0,0.217381881969443,0.1079,
-162.0,0.224953552788418,0.124988888888889,
-161.0,0.232480768635075,0.14758,
-160.0,0.239923215100531,0.170354545454545,
-159.0,0.247246412819168,0.19546,
-158.0,0.254420474035564,0.22116,
-157.0,0.261419186661154,0.251188888888889,
-156.0,0.268219330173756,0.282300000000002,
-155.0,0.274800158315547,0.414049999999999,
-154.0,0.281143003554463,0.545799999999996,
-153.0,0.287230971613868,0.596133333333332,
-152.0,0.293048703427515,0.646466666666665,
-151.0,0.298582188119929,0.692426315789473,
-150.0,0.303818614982675,0.737899999999999,
-149.0,0.308746255518715,0.787300000000001,
-148.0,0.313354368856574,0.836700000000001,
-147.0,0.317633125457741,0.882366666666668,
-146.0,0.321573545233265,0.928033333333334,
-145.0,0.325167447071648,0.970873684210526,
-144.0,0.328407407444833,1.013399999999999,
-143.0,0.331286726262359,1.053,
-142.0,0.333799398527911,1.092600000000001,
-141.0,0.335940090648232,1.133284210526316,
-140.0,0.337704120473714,1.170771706763681,
-139.0,0.339087440329107,1.179431067319131,
-138.0,0.340086622433737,1.187971380990186,
-137.0,0.340698846222219,1.196372434464374,
-136.0,0.340921887165519,1.204613992109013,
-135.0,0.340754106763561,1.212675823671383,
-134.0,0.340194443437987,1.220537732029891,
-133.0,0.339242404100359,1.228179580961491,
-132.0,0.337898056209053,1.235581322890545,
-131.0,0.336162020159295,1.242723026584348,
-130.0,0.334035461876465,1.249584904760578,
-129.0,0.331520085504084,1.25614734157202,
-128.0,0.328618126095631,1.262390919934053,
-127.0,0.325332342234157,1.268296448660553,
-126.0,0.321666008516167,1.273844989374105,
-125.0,0.317622907846787,1.279017883156654,
-124.0,0.313207323502195,1.28379677690703,
-123.0,0.308424030922951,1.288163649372147,
-122.0,0.303278289208468,1.292100836819028,
-121.0,0.297775832288475,1.295591058315252,
-120.0,0.291922859752306,1.298617440585881,
-119.0,0.285726027321063,1.301163542415417,
-118.0,0.279192436951509,1.303213378563893,
-117.0,0.272329626563791,1.304751443166777,
-116.0,0.265145559388037,1.305762732588979,
-115.0,0.257648612927443,1.306232767703914,
-114.0,0.249847567537765,1.306147615569264,
-113.0,0.24175159462521,1.305493910471788,
-112.0,0.233370244466556,1.304258874314315,
-111.0,0.224713433657011,1.302430336318821,
-110.0,0.215791432192846,1.299996752020328,
-109.0,0.206614850197192,1.296947221527225,
-108.0,0.197194624298665,1.293271507024467,
-107.0,0.187542003673613,1.288960049497056,
-106.0,0.177668535763838,1.284003984652128,
-105.0,0.167586051682603,1.278395158018945,
-104.0,0.157306651322604,1.272126139207089,
-103.0,0.146842688180431,1.265190235304165,
-102.0,0.13620675391274,1.257581503395363,
-101.0,0.1254116626401,1.249294762188314,
-100.0,0.114470435015051,1.240325602727713,
-99.0,0.103396282071547,1.230670398185344,
-98.0,0.092202588873428,1.220326312712208,
-97.0,0.080902897980122,1.209291309340638,
-96.0,0.069510892748147,1.197564156925407,
-95.0,0.058040380487448,1.185144436114014,
-94.0,0.046505275491939,1.172032544337525,
-93.0,0.03491958196395,1.158229699814506,
-92.0,0.023297376852592,1.143737944561819,
-91.0,0.011652792626291,1.128560146407226,
-90.0,0.0,1.1127,
-89.0,-0.011652792626291,1.128560146407226,
-88.0,-0.023297376852592,1.143737944561819,
-87.0,-0.03491958196395,1.158229699814506,
-86.0,-0.046505275491939,1.172032544337525,
-85.0,-0.058040380487448,1.185144436114014,
-84.0,-0.069510892748146,1.197564156925407,
-83.0,-0.080902897980122,1.209291309340638,
-82.0,-0.092202588873428,1.220326312712208,
-81.0,-0.103396282071547,1.230670398185344,
-80.0,-0.114470435015051,1.240325602727713,
-79.0,-0.1254116626401,1.249294762188314,
-78.0,-0.13620675391274,1.257581503395363,
-77.0,-0.146842688180431,1.265190235304164,
-76.0,-0.157306651322604,1.272126139207089,
-75.0,-0.167586051682603,1.278395158018945,
-74.0,-0.177668535763838,1.284003984652128,
-73.0,-0.187542003673613,1.288960049497056,
-72.0,-0.197194624298665,1.293271507024467,
-71.0,-0.206614850197192,1.296947221527225,
-70.0,-0.215791432192846,1.299996752020328,
-69.0,-0.224713433657011,1.302430336318821,
-68.0,-0.233370244466555,1.304258874314315,
-67.0,-0.24175159462521,1.305493910471788,
-66.0,-0.249847567537765,1.306147615569264,
-65.0,-0.257648612927443,1.306232767703914,
-64.0,-0.265145559388037,1.305762732588979,
-63.0,-0.272329626563791,1.304751443166777,
-62.0,-0.279192436951509,1.303213378563893,
-61.0,-0.285726027321063,1.301163542415417,
-60.0,-0.291922859752306,1.298617440585881,
-59.0,-0.297775832288475,1.295591058315252,
-58.0,-0.303278289208468,1.292100836819028,
-57.0,-0.308424030922951,1.288163649372148,
-56.0,-0.313207323502195,1.28379677690703,
-55.0,-0.317622907846787,1.279017883156654,
-54.0,-0.321666008516167,1.273844989374105,
-53.0,-0.325332342234157,1.268296448660553,
-52.0,-0.328618126095631,1.262390919934053,
-51.0,-0.331520085504084,1.256147341572021,
-50.0,-0.334035461876465,1.249584904760578,
-49.0,-0.336162020159295,1.242723026584348,
-48.0,-0.337898056209053,1.235581322890545,
-47.0,-0.339242404100359,1.228179580961491,
-46.0,-0.340194443437987,1.220537732029891,
-45.0,-0.340754106763561,1.212675823671383,
-44.0,-0.340921887165519,1.204613992109013,
-43.0,-0.340698846222219,1.196372434464374,
-42.0,-0.340086622433737,1.187971380990186,
-41.0,-0.339087440329107,1.179431067319131,
-40.0,-0.337704120473714,1.17077170676368,
-39.0,-0.335940090648232,1.133284210526316,
-38.0,-0.333799398527911,1.092600000000001,
-37.0,-0.331286726262359,1.053,
-36.0,-0.328407407444833,1.013399999999999,
-35.0,-0.325167447071648,0.970873684210526,
-34.0,-0.321573545233265,0.928033333333334,
-33.0,-0.317633125457741,0.882366666666668,
-32.0,-0.313354368856574,0.836700000000001,
-31.0,-0.308746255518714,0.7873,
-30.0,-0.303818614982675,0.737899999999999,
-29.0,-0.298582188119929,0.692426315789473,
-28.0,-0.293048703427515,0.646466666666666,
-27.0,-0.287230971613868,0.596133333333332,
-26.0,-0.281143003554463,0.545799999999998,
-25.0,-0.274800158315547,0.414049999999999,
-24.0,-0.268219330173756,0.282300000000001,
-23.0,-0.261419186661154,0.251188888888889,
-22.0,-0.254420474035564,0.22116,
-21.0,-0.247246412819168,0.19546,
-20.0,-0.239923215100531,0.170347368421052,
-19.0,-0.232480768635075,0.140505263157894,
-18.0,-0.224953552788418,0.11604,
-17.0,-0.217381881969443,0.09964,
-16.0,-0.20981362001588,0.084242105263158,
-15.0,-0.202306585500407,0.070347368421052,
-14.0,-0.1949319936121,0.057990909090909,
-13.0,-0.187779492968542,0.047172727272727,
-12.0,-0.180964727939352,0.037757142857143,
-11.0,-0.174641033835177,0.031614285714286,
-10.0,-0.16901815818503,0.02608947368421,
-9.0,-0.164393473062147,0.023036842105263,
-8.0,-0.161206608359969,0.019386363636364,
-7.0,-0.160140927214052,0.014340909090909,
-6.0,-0.162326493000831,0.009673684210526,
-5.0,-0.169786616402035,0.008410526315789,
-4.0,-0.186554247961024,0.00732,
-3.0,-0.222021189306655,0.00692,
-2.0,-0.304334988840831,0.0066,
-1.0,-0.574177313889691,0.0066,
0.0,0.38,0.0066,
1.0,0.956962189816152,0.0082,
2.0,0.507224981401385,0.0098,
3.0,0.370035315511091,0.00925,
4.0,0.310923746601707,0.0087,
5.0,0.282977694003392,0.010972727272727,
6.0,0.270544155001384,0.013245454545455,
7.0,0.266901545356753,0.01566,
8.0,0.268677680599949,0.01811,
9.0,0.273989121770245,0.020326315789474,
10.0,0.281696930308384,0.022484210526316,
11.0,0.291068389725296,0.025645454545455,
12.0,0.30160787989892,0.034518181818182,
13.0,0.312965821614236,0.04635,
14.0,0.324886656020166,0.062818181818182,
15.0,0.337177642500678,0.077222222222222,
16.0,0.349689366693134,0.091445454545455,
17.0,0.362303136615738,0.1079,
18.0,0.374922587980696,0.124988888888889,
19.0,0.387467947725125,0.14758,
20.0,0.399872025167552,0.170354545454545,
21.0,0.412077354698613,0.19546,
22.0,0.424034123392607,0.22116,
23.0,0.435698644435256,0.251188888888889,
24.0,0.44703221695626,0.282300000000001,
25.0,0.458000263859245,0.414049999999999,
26.0,0.468571672590772,0.545799999999998,
27.0,0.478718286023113,0.596133333333332,
28.0,0.488414505712525,0.646466666666666,
29.0,0.497636980199881,0.692426315789473,
30.0,0.506364358304458,0.737899999999999,
31.0,0.514577092531191,0.7873,
32.0,0.522257281427623,0.836700000000001,
33.0,0.529388542429568,0.882366666666668,
34.0,0.535955908722109,0.928033333333334,
35.0,0.541945745119413,0.970873684210526,
36.0,0.547345679074721,1.013399999999999,
37.0,0.552144543770599,1.053,
38.0,0.556332330879851,1.092600000000001,
39.0,0.559900151080386,1.133284210526316,
40.0,0.562840200789524,1.17077170676368,
41.0,0.565145733881845,1.179431067319131,
42.0,0.566811037389562,1.187971380990186,
43.0,0.567831410370364,1.196372434464374,
44.0,0.568203145275865,1.204613992109013,
45.0,0.567923511272601,1.212675823671383,
46.0,0.566990739063311,1.220537732029891,
47.0,0.565404006833931,1.228179580961491,
48.0,0.563163427015088,1.235581322890545,
49.0,0.560270033598825,1.242723026584348,
50.0,0.556725769794108,1.249584904760578,
51.0,0.55253347584014,1.256147341572021,
52.0,0.547696876826052,1.262390919934053,
53.0,0.542220570390261,1.268296448660553,
54.0,0.536110014193611,1.273844989374105,
55.0,0.529371513077979,1.279017883156654,
56.0,0.522012205836991,1.28379677690703,
57.0,0.514040051538252,1.288163649372148,
58.0,0.505463815347446,1.292100836819028,
59.0,0.496293053814125,1.295591058315252,
60.0,0.486538099587176,1.298617440585881,
61.0,0.476210045535104,1.301163542415417,
62.0,0.465320728252514,1.303213378563893,
63.0,0.453882710939651,1.304751443166777,
64.0,0.441909265646728,1.305762732588979,
65.0,0.429414354879071,1.306232767703914,
66.0,0.416412612562941,1.306147615569264,
67.0,0.40291932437535,1.305493910471788,
68.0,0.388950407444259,1.304258874314315,
69.0,0.374522389428351,1.302430336318821,
70.0,0.359652386988076,1.299996752020328,
71.0,0.344358083661987,1.296947221527225,
72.0,0.328657707164442,1.293271507024467,
73.0,0.312570006122688,1.288960049497056,
74.0,0.296114226273064,1.284003984652128,
75.0,0.279310086137672,1.278395158018945,
76.0,0.262177752204341,1.272126139207089,
77.0,0.244737813634051,1.265190235304164,
