Alpha,Cl,Cd,cm
-55.657,-0.3475,0.8481,0.2387000458347657
-55.0,-0.35169474285714286,0.8376786857142857,0.2364
-54.654,-0.3539,0.8322,0.2351355448607769
-53.652,-0.3601,0.8159,0.23146589893434172
-52.649,-0.3659,0.7995,0.2277962530079065
-51.641,-0.3714,0.7828,0.22410563767617736
-50.638,-0.3767,0.7659,0.22043599174974218
-50.0,-0.37981919999999997,0.7550782857142857,0.2181
-49.635,-0.3816,0.7489,0.2167151730460692
-48.633,-0.3863,0.7317,0.2129047215218886
-47.63,-0.3907,0.7144,0.209094269997708
-46.627,-0.3947,0.697,0.2052838184735274
-45.625,-0.3986,0.6796,0.20147336694934678
-45.0,-0.40078,0.6687,0.1991
-44.622,-0.4021,0.6621,0.19759501546923341
-43.619,-0.4054,0.6446,0.1936045261831099
-42.617,-0.4084,0.627,0.18961403689698636
-41.614,-0.4112,0.6095,0.18562354761086283
-40.611,-0.4138,0.5921,0.1816330583247393
-40.0,-0.41520234285714286,0.5814909714285714,0.1792
-39.609,-0.4161,0.5747,0.17759542745817097
-38.606,-0.4183,0.5573,0.1734841508136603
-37.603,-0.4202,0.5401,0.16937287416914967
-36.601,-0.422,0.5231,0.165261597524639
-35.598,-0.4236,0.5062,0.16115032088012834
-35.0,-0.424494,0.49624680000000004,0.1587
-34.595,-0.4251,0.4895,0.15697442420075627
-33.593,-0.4265,0.4729,0.15270319697490548
-32.59,-0.4279,0.4566,0.14843196974905465
-31.587,-0.4256,0.013,0.14416074252320385
-30.584,-0.421,0.013,0.13988951529735305
-30.0,-0.4182605714285714,0.013,0.1374
-29.582,-0.4163,0.013,0.13555973415835912
-28.579,-0.4117,0.013,0.13114813796264468
-27.576,-0.4071,0.013,0.12673654176693022
-26.574,-0.4024,0.013,0.12232494557121577
-25.571,-0.3978,0.013,0.11791334937550133
-25.0,-0.39512234285714287,0.013,0.1154
-24.568,-0.3931,0.013,0.11311295128939829
-24.0,-0.39049245714285713,0.013,0.1101
-23.566,-0.3885,0.013,0.10705931232091691
-23.0,-0.3859056,0.013,0.1031
-22.563,-0.3839,0.013,0.09942920962199313
-22.0,-0.3812599428571428,0.013,0.0947
-21.56,-0.3792,0.013,0.09039249283667623
-21.0,-0.3766292571428571,0.013,0.0849
-20.558,-0.3746,0.013,0.08003352435530087
-20.0,-0.3720424,0.013,0.0739
-19.555,-0.37,0.013,0.06851529209621993
-19.0,-0.3673975428571429,0.013,0.0618
-18.552,-0.3653,0.013,0.05598166189111746
-18.0,-0.36276605714285715,0.013,0.0488
-17.55,-0.3607,0.013,0.04262911174785103
-17.0,-0.3581244,0.013,0.0351
-16.547,-0.356,0.013,0.02862159221076748
-16.0,-0.3534897142857143,0.013,0.0208
-15.544,-0.3514,0.013,0.014057306590257876
-15.0,-0.3489028571428571,0.013,0.006
-14.542,-0.3468,0.013,-0.0009226361031518344
-14.0,-0.344262,0.013,-0.0091
-13.539,-0.3421,0.013,-0.016108018327605955
-13.0,-0.33962651428571433,0.013,-0.0243
-12.999,-0.33962388571428576,0.013,-0.02434
-12.536,-0.3375,0.013,-0.02925785590778098
-12.005,-0.3350103428571429,0.013,-0.0349
-11.534,-0.3328,0.013,-0.035453987450085565
-11.001,-0.3303554285714286,0.013,-0.03608
-10.531,-0.3282,0.013,-0.04084486486486487
-9.983,-0.32568708571428573,0.013,-0.0464
-9.528,-0.3236,0.013,-0.04957871298405467
-8.977,-0.32101634285714287,0.013,-0.05343
-8.526,-0.3189,0.013,-0.06376691609977325
-8.472,-0.3186529142857143,0.013,-0.065
-7.523,-0.3143,0.013,-0.07718408938547486
-7.446,-0.31220194285714287,0.012984685714285713,-0.07817
-6.52,-0.2869,0.0128,-0.08918120178870878
-6.421,-0.27617400000000003,0.012770342857142857,-0.09036
-5.518,-0.1784,0.0125,-0.09936815790943102
-5.395,-0.16596935428571427,0.012316657142857143,-0.10059
-5.0,-0.1258995542857143,0.011725657142857143,-0.1107
-4.515,-0.0767,0.011,-0.11341657116662847
-4.5,-0.0751266285714286,0.010995542857142857,-0.1135
-4.0,-0.022315811428571447,0.010845937142857143,-0.1162
-3.512,0.0292,0.0107,-0.11854141645656659
-3.5,0.030510862857142843,0.010701217142857142,-0.1186
-3.0,0.0842193142857143,0.010751085714285714,-0.1209
-2.51,0.1369,0.0108,-0.12305790076773232
-2.5,0.13795830285714286,0.010796182857142858,-0.1231
-2.0,0.1932562114285714,0.010596731428571428,-0.1252
